i,k,old_q,old_q_ch_in,old_q_ch_out,qlat_ch_old
10,13,0.287351251,0.171445861,0.186038077,2.94188203E-06
10,14,0.287351251,0.186038077,0.200805902,2.94188203E-06
10,15,0.287351251,0.200805902,0.215628609,2.94188203E-06
10,16,0.287351251,0.215628609,0.230378747,2.94188203E-06
10,17,0.287351251,0.230378747,0.244954437,2.94188203E-06
10,18,0.287351251,0.244954437,0.259300888,2.94188203E-06
10,19,0.287351251,0.259300888,0.273417354,2.94188203E-06
10,20,0.287351251,0.273417354,0.287351251,2.94188203E-06
11,1,3.48406839,0.00000000,0.173746005,2.96020812E-06
11,2,3.48406839,0.173746005,0.346746206,2.96020812E-06
11,3,3.48406839,0.346746206,0.522213697,2.96020812E-06
11,4,3.48406839,0.522213697,0.694931686,2.96020812E-06
11,5,3.48406839,0.694931686,0.865103424,2.96020812E-06
11,6,3.48406839,0.865103424,1.04228258,2.96020812E-06
11,7,3.48406839,1.04228258,1.22015154,2.96020812E-06
11,8,3.48406839,1.22015154,1.39129734,2.96020812E-06
11,9,3.48406839,1.39129734,1.55892658,2.96020812E-06
11,10,3.48406839,1.55892658,1.73067987,2.96020812E-06
11,11,3.48406839,1.73067987,1.90895987,2.96020812E-06
11,12,3.48406839,1.90895987,2.08927250,2.96020812E-06
11,13,3.48406839,2.08927250,2.26549196,2.96020812E-06
11,14,3.48406839,2.26549196,2.43532896,2.96020812E-06
11,15,3.48406839,2.43532896,2.60161734,2.96020812E-06
11,16,3.48406839,2.60161734,2.76960850,2.96020812E-06
11,17,3.48406839,2.76960850,2.94314432,2.96020812E-06
11,18,3.48406839,2.94314432,3.12240362,2.96020812E-06
11,19,3.48406839,3.12240362,3.30419445,2.96020812E-06
11,20,3.48406839,3.30419445,3.48406839,2.96020812E-06
12,1,1.28700495,0.00000000,6.46319240E-02,1.56070462E-06
12,2,1.28700495,6.46319240E-02,0.128794283,1.56070462E-06
12,3,1.28700495,0.128794283,0.194027126,1.56070462E-06
12,4,1.28700495,0.194027126,0.259035736,1.56070462E-06
12,5,1.28700495,0.259035736,0.321947008,1.56070462E-06
12,6,1.28700495,0.321947008,0.386055440,1.56070462E-06
12,7,1.28700495,0.386055440,0.452346057,1.56070462E-06
12,8,1.28700495,0.452346057,0.518516004,1.56070462E-06
12,9,1.28700495,0.518516004,0.582579851,1.56070462E-06
12,10,1.28700495,0.582579851,0.644974709,1.56070462E-06
12,11,1.28700495,0.644974709,0.707700074,1.56070462E-06
12,12,1.28700495,0.707700074,0.772336483,1.56070462E-06
12,13,1.28700495,0.772336483,0.838879049,1.56070462E-06
12,14,1.28700495,0.838879049,0.905975401,1.56070462E-06
12,15,1.28700495,0.905975401,0.971991479,1.56070462E-06
12,16,1.28700495,0.971991479,1.03603625,1.56070462E-06
12,17,1.28700495,1.03603625,1.09837115,1.56070462E-06
12,18,1.28700495,1.09837115,1.16013908,1.56070462E-06
12,19,1.28700495,1.16013908,1.22270572,1.56070462E-06
12,20,1.28700495,1.22270572,1.28700495,1.56070462E-06
13,1,11.4940071,0.00000000,0.573837280,7.00101555E-06
13,2,11.4940071,0.573837280,1.14488959,7.00101555E-06
13,3,11.4940071,1.14488959,1.72453332,7.00101555E-06
13,4,11.4940071,1.72453332,2.29616785,7.00101555E-06
13,5,11.4940071,2.29616785,2.85673451,7.00101555E-06
13,6,11.4940071,2.85673451,3.43914008,7.00101555E-06
13,7,11.4940071,3.43914008,4.02880383,7.00101555E-06
13,8,11.4940071,4.02880383,4.59898043,7.00101555E-06
13,9,11.4940071,4.59898043,5.15290833,7.00101555E-06
13,10,11.4940071,5.15290833,5.71414661,7.00101555E-06
13,11,11.4940071,5.71414661,6.29662752,7.00101555E-06
13,12,11.4940071,6.29662752,6.89226961,7.00101555E-06
13,13,11.4940071,6.89226961,7.48164463,7.00101555E-06
13,14,11.4940071,7.48164463,8.05159760,7.00101555E-06
13,15,11.4940071,8.05159760,8.60435390,7.00101555E-06
13,16,11.4940071,8.60435390,9.15401268,7.00101555E-06
13,17,11.4940071,9.15401268,9.71594810,7.00101555E-06
13,18,11.4940071,9.71594810,10.2973709,7.00101555E-06
13,19,11.4940071,10.2973709,10.8941021,7.00101555E-06
13,20,11.4940071,10.8941021,11.4940071,7.00101555E-06
14,1,1.82730043,0.00000000,0.241876215,1.78656192E-05
14,2,1.82730043,0.241876215,0.480067462,1.78656192E-05
14,3,1.82730043,0.480067462,0.709565043,1.78656192E-05
14,4,1.82730043,0.709565043,0.924030781,1.78656192E-05
14,5,1.82730043,0.924030781,1.11730230,1.78656192E-05
14,6,1.82730043,1.11730230,1.28480136,1.78656192E-05
14,7,1.82730043,1.28480136,1.42433584,1.78656192E-05
14,8,1.82730043,1.42433584,1.53617549,1.78656192E-05
14,9,1.82730043,1.53617549,1.62257862,1.78656192E-05
14,10,1.82730043,1.62257862,1.68705809,1.78656192E-05
14,11,1.82730043,1.68705809,1.73364520,1.78656192E-05
14,12,1.82730043,1.73364520,1.76630688,1.78656192E-05
14,13,1.82730043,1.76630688,1.78857434,1.78656192E-05
14,14,1.82730043,1.78857434,1.80336654,1.78656192E-05
14,15,1.82730043,1.80336654,1.81295872,1.78656192E-05
14,16,1.82730043,1.81295872,1.81904089,1.78656192E-05
14,17,1.82730043,1.81904089,1.82281768,1.78656192E-05
14,18,1.82730043,1.82281768,1.82511723,1.78656192E-05
14,19,1.82730043,1.82511723,1.82649219,1.78656192E-05
14,20,1.82730043,1.82649219,1.82730043,1.78656192E-05
15,1,6.39315414,5.93462896,5.94868040,1.52963173E-06
15,2,6.39315414,5.94868040,5.96705627,1.52963173E-06
15,3,6.39315414,5.96705627,5.98820210,1.52963173E-06
15,4,6.39315414,5.98820210,6.01408577,1.52963173E-06
15,5,6.39315414,6.01408577,6.04210043,1.52963173E-06
15,6,6.39315414,6.04210043,6.06291819,1.52963173E-06
15,7,6.39315414,6.06291819,6.08175755,1.52963173E-06
15,8,6.39315414,6.08175755,6.10752153,1.52963173E-06
15,9,6.39315414,6.10752153,6.14077997,1.52963173E-06
15,10,6.39315414,6.14077997,6.17563772,1.52963173E-06
15,11,6.39315414,6.17563772,6.20715618,1.52963173E-06
15,12,6.39315414,6.20715618,6.23481846,1.52963173E-06
15,13,6.39315414,6.23481846,6.26074600,1.52963173E-06
15,14,6.39315414,6.26074600,6.28639221,1.52963173E-06
15,15,6.39315414,6.28639221,6.31103849,1.52963173E-06
15,16,6.39315414,6.31103849,6.33273268,1.52963173E-06
15,17,6.39315414,6.33273268,6.35024452,1.52963173E-06
15,18,6.39315414,6.35024452,6.36434174,1.52963173E-06
15,19,6.39315414,6.36434174,6.37761784,1.52963173E-06
15,20,6.39315414,6.37761784,6.39315414,1.52963173E-06
16,1,1.80912173,0.981733978,1.02043891,5.02575085E-06
16,2,1.80912173,1.02043891,1.06059015,5.02575085E-06
16,3,1.80912173,1.06059015,1.10262871,5.02575085E-06
16,4,1.80912173,1.10262871,1.14699960,5.02575085E-06
16,5,1.80912173,1.14699960,1.19231975,5.02575085E-06
16,6,1.80912173,1.19231975,1.23541951,5.02575085E-06
16,7,1.80912173,1.23541951,1.27620268,5.02575085E-06
16,8,1.80912173,1.27620268,1.31589913,5.02575085E-06
16,9,1.80912173,1.31589913,1.35504723,5.02575085E-06
16,10,1.80912173,1.35504723,1.39384413,5.02575085E-06
16,11,1.80912173,1.39384413,1.43308198,5.02575085E-06
16,12,1.80912173,1.43308198,1.47404730,5.02575085E-06
16,13,1.80912173,1.47404730,1.51757658,5.02575085E-06
16,14,1.80912173,1.51757658,1.56327868,5.02575085E-06
16,15,1.80912173,1.56327868,1.60958683,5.02575085E-06
16,16,1.80912173,1.60958683,1.65453053,5.02575085E-06
16,17,1.80912173,1.65453053,1.69668794,5.02575085E-06
16,18,1.80912173,1.69668794,1.73578703,5.02575085E-06
16,19,1.80912173,1.73578703,1.77272749,5.02575085E-06
16,20,1.80912173,1.77272749,1.80912173,5.02575085E-06
17,1,10.7169676,1.28700495,1.75930333,8.26720498E-06
17,2,10.7169676,1.75930333,2.22824979,8.26720498E-06
17,3,10.7169676,2.22824979,2.70354915,8.26720498E-06
17,4,10.7169676,2.70354915,3.18386173,8.26720498E-06
17,5,10.7169676,3.18386173,3.64986944,8.26720498E-06
17,6,10.7169676,3.64986944,4.10919666,8.26720498E-06
17,7,10.7169676,4.10919666,4.57717228,8.26720498E-06
17,8,10.7169676,4.57717228,5.05615139,8.26720498E-06
17,9,10.7169676,5.05615139,5.53625536,8.26720498E-06
17,10,10.7169676,5.53625536,6.00709152,8.26720498E-06
17,11,10.7169676,6.00709152,6.46640301,8.26720498E-06
17,12,10.7169676,6.46640301,6.92055178,8.26720498E-06
17,13,10.7169676,6.92055178,7.37919521,8.26720498E-06
17,14,10.7169676,7.37919521,7.84922314,8.26720498E-06
17,15,10.7169676,7.84922314,8.33137798,8.26720498E-06
17,16,10.7169676,8.33137798,8.82061577,8.26720498E-06
17,17,10.7169676,8.82061577,9.30905533,8.26720498E-06
17,18,10.7169676,9.30905533,9.78959560,8.26720498E-06
17,19,10.7169676,9.78959560,10.2586308,8.26720498E-06
17,20,10.7169676,10.2586308,10.7169676,8.26720498E-06
18,1,4.22070265,3.48406839,3.52209759,3.87204909E-06
18,2,4.22070265,3.52209759,3.56003737,3.87204909E-06
18,3,4.22070265,3.56003737,3.59770060,3.87204909E-06
18,4,4.22070265,3.59770060,3.63508105,3.87204909E-06
18,5,4.22070265,3.63508105,3.67224240,3.87204909E-06
18,6,4.22070265,3.67224240,3.70926833,3.87204909E-06
18,7,4.22070265,3.70926833,3.74622869,3.87204909E-06
18,8,4.22070265,3.74622869,3.78316855,3.87204909E-06
18,9,4.22070265,3.78316855,3.82010531,3.87204909E-06
18,10,4.22070265,3.82010531,3.85703087,3.87204909E-06
18,11,4.22070265,3.85703087,3.89392161,3.87204909E-06
18,12,4.22070265,3.89392161,3.93074870,3.87204909E-06
18,13,4.22070265,3.93074870,3.96747828,3.87204909E-06
18,14,4.22070265,3.96747828,4.00408268,3.87204909E-06
18,15,4.22070265,4.00408268,4.04054451,3.87204909E-06
18,16,4.22070265,4.04054451,4.07685041,3.87204909E-06
18,17,4.22070265,4.07685041,4.11300230,3.87204909E-06
18,18,4.22070265,4.11300230,4.14901352,3.87204909E-06
18,19,4.22070265,4.14901352,4.18490219,3.87204909E-06
18,20,4.22070265,4.18490219,4.22070265,3.87204909E-06
19,1,2.55592465,1.80912173,1.84120405,1.18587445E-06
19,2,2.55592465,1.84120405,1.88933420,1.18587445E-06
19,3,2.55592465,1.88933420,1.93582058,1.18587445E-06
19,4,2.55592465,1.93582058,1.96769333,1.18587445E-06
19,5,2.55592465,1.96769333,1.99462867,1.18587445E-06
19,6,2.55592465,1.99462867,2.03082561,1.18587445E-06
19,7,2.55592465,2.03082561,2.07648802,1.18587445E-06
19,8,2.55592465,2.07648802,2.12415934,1.18587445E-06
19,9,2.55592465,2.12415934,2.16136503,1.18587445E-06
19,10,2.55592465,2.16136503,2.19170737,1.18587445E-06
19,11,2.55592465,2.19170737,2.21936202,1.18587445E-06
19,12,2.55592465,2.21936202,2.24937987,1.18587445E-06
19,13,2.55592465,2.24937987,2.29941511,1.18587445E-06
19,14,2.55592465,2.29941511,2.35718250,1.18587445E-06
19,15,2.55592465,2.35718250,2.39973545,1.18587445E-06
19,16,2.55592465,2.39973545,2.42598629,1.18587445E-06
19,17,2.55592465,2.42598629,2.44683790,1.18587445E-06
19,18,2.55592465,2.44683790,2.47023940,1.18587445E-06
19,19,2.55592465,2.47023940,2.50400710,1.18587445E-06
19,20,2.55592465,2.50400710,2.55592465,1.18587445E-06
20,1,6.69298649,6.68050528,6.67983723,3.74815045E-07
20,2,6.69298649,6.67983723,6.67927551,3.74815045E-07
20,3,6.69298649,6.67927551,6.67898369,3.74815045E-07
20,4,6.69298649,6.67898369,6.67894650,3.74815045E-07
20,5,6.69298649,6.67894650,6.67909527,3.74815045E-07
20,6,6.69298649,6.67909527,6.67936325,3.74815045E-07
20,7,6.69298649,6.67936325,6.67969990,3.74815045E-07
20,8,6.69298649,6.67969990,6.68008423,3.74815045E-07
20,9,6.69298649,6.68008423,6.68052387,3.74815045E-07
20,10,6.69298649,6.68052387,6.68103743,3.74815045E-07
20,11,6.69298649,6.68103743,6.68164921,3.74815045E-07
20,12,6.69298649,6.68164921,6.68238783,3.74815045E-07
20,13,6.69298649,6.68238783,6.68327522,3.74815045E-07
20,14,6.69298649,6.68327522,6.68432045,3.74815045E-07
20,15,6.69298649,6.68432045,6.68552160,3.74815045E-07
20,16,6.69298649,6.68552160,6.68686485,3.74815045E-07
20,17,6.69298649,6.68686485,6.68832111,3.74815045E-07
20,18,6.69298649,6.68832111,6.68985367,3.74815045E-07
20,19,6.69298649,6.68985367,6.69142437,3.74815045E-07
20,20,6.69298649,6.69142437,6.69298649,3.74815045E-07
21,1,11.7271156,10.7169676,10.7677097,1.06919588E-05
21,2,11.7271156,10.7677097,10.8184319,1.06919588E-05
21,3,11.7271156,10.8184319,10.8690958,1.06919588E-05
21,4,11.7271156,10.8690958,10.9197006,1.06919588E-05
21,5,11.7271156,10.9197006,10.9702330,1.06919588E-05
21,6,11.7271156,10.9702330,11.0206966,1.06919588E-05
21,7,11.7271156,11.0206966,11.0710983,1.06919588E-05
21,8,11.7271156,11.0710983,11.1214571,1.06919588E-05
21,9,11.7271156,11.1214571,11.1717873,1.06919588E-05
21,10,11.7271156,11.1717873,11.2221031,1.06919588E-05
21,11,11.7271156,11.2221031,11.2724094,1.06919588E-05
21,12,11.7271156,11.2724094,11.3227272,1.06919588E-05
21,13,11.7271156,11.3227272,11.3730803,1.06919588E-05
21,14,11.7271156,11.3730803,11.4234638,1.06919588E-05
21,15,11.7271156,11.4234638,11.4739046,1.06919588E-05
21,16,11.7271156,11.4739046,11.5243998,1.06919588E-05
21,17,11.7271156,11.5243998,11.5749645,1.06919588E-05
21,18,11.7271156,11.5749645,11.6256104,1.06919588E-05
21,19,11.7271156,11.6256104,11.6763239,1.06919588E-05
21,20,11.7271156,11.6763239,11.7271156,1.06919588E-05
22,1,7.42165995,4.22070265,4.37609339,6.73780869E-06
22,2,7.42165995,4.37609339,4.53094292,6.73780869E-06
22,3,7.42165995,4.53094292,4.68568182,6.73780869E-06
22,4,7.42165995,4.68568182,4.84264421,6.73780869E-06
22,5,7.42165995,4.84264421,5.00207138,6.73780869E-06
22,6,7.42165995,5.00207138,5.16277218,6.73780869E-06
22,7,7.42165995,5.16277218,5.32343435,6.73780869E-06
22,8,7.42165995,5.32343435,5.48340607,6.73780869E-06
22,9,7.42165995,5.48340607,5.64278889,6.73780869E-06
22,10,7.42165995,5.64278889,5.80214834,6.73780869E-06
22,11,7.42165995,5.80214834,5.96214247,6.73780869E-06
22,12,7.42165995,5.96214247,6.12322330,6.73780869E-06
22,13,7.42165995,6.12322330,6.28550291,6.73780869E-06
22,14,7.42165995,6.28550291,6.44875097,6.73780869E-06
22,15,7.42165995,6.44875097,6.61249161,6.73780869E-06
22,16,7.42165995,6.61249161,6.77615929,6.73780869E-06
22,17,7.42165995,6.77615929,6.93921328,6.73780869E-06
22,18,7.42165995,6.93921328,7.10125780,6.73780869E-06
22,19,7.42165995,7.10125780,7.26207542,6.73780869E-06
22,20,7.42165995,7.26207542,7.42165995,6.73780869E-06
23,1,3.96859169,2.55592465,2.62757349,1.13555961E-05
23,2,3.96859169,2.62757349,2.69874001,1.13555961E-05
23,3,3.96859169,2.69874001,2.76982045,1.13555961E-05
23,4,3.96859169,2.76982045,2.84271121,1.13555961E-05
23,5,3.96859169,2.84271121,2.91654253,1.13555961E-05
23,6,3.96859169,2.91654253,2.98968983,1.13555961E-05
